,RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
0,9,California,1,148321.0,148165.0,148040.0,147973.0,147973.0,148011.0,148141.0,148287.0,148497.0,148450.0,148481.0,148567.0,148958.0,149404.0,149887.0,150482.0,151129.0,151846.0,152506.0,153276.0,154163.0,155461.0,156903.0,158291.0,159406.0,160407.0,161432.0,162332.0,163316.0,164411.0,165588.0,166683.0,167611.0,168711.0,169867.0,171088.0,172201.0,173357.0,174730.0,176208.0,177514.0,178686.0,180046.0,181718.0,183551.0,185337.0,187021.0,188772.0,190638.0,192688.0,194816.0,197021.0,199384.0,201822.0,204168.0,206500.0,208847.0,211115.0,213482.0,215948.0,218591.0,220977.0,223131.0,225034.0,226912.0,228815.0,230842.0,232843.0,234894.0,236963.0,239210.0,241506.0,243971.0,246584.0,249616.0,253054.0,256703.0,260308.0,263970.0,267870.0,271883.0,275744.0,279273.0,282852.0,286442.0,290178.0,293396.0,296943.0,300841.0,305351.0,309813.0,314588.0,319389.0,324888.0,330745.0,336920.0,343287.0,350451.0,358529.0,366474.0,373844.0,380932.0,387991.0,394631.0,401330.0,407533,414307,420931,427940,434044,439807,445700,451855,458174,464189,469085,473442,477102,480159,483117,485272,487741,489009,489492,489140,487674,485993,484567,483194,481729,479768,477597,475480,472283,468882,464682,460324,455120,449008,442730,435790,428876,420314,410426,399601,388846,378909,368937,359506,350977,343375,335098,326916,319350,314517,310348,306490,303032,300480,299172,298353,297810,297777,299101,300855,302184,302019,302824,304047,305805,305574,304601,303217,302110,300619,298500,296727,295192,293936,291889,289781,286872,285203,283872,282565,281010,279305,278658,277582,276971,276460,276615,277213,278627,280351,282435,285026,288113,291962,295520,300214,304744,310220,316268,323110,330047,337084,343972,350772,356736,361915,366655,370772,375022,378439,380550,381612,382317,383148,384409,385123,386338,387650,389917,391622,393456,395534,398577,401040,403648,405694,407721,410093,412826,415823,418263,421603,424495,427039,428667,431303,433809,436500,438828,441761,444534,447487,449929,452019,454353,456893,459902,462623,465750,469036,471880,474450,477210,480275,484058,487943,492029,496077,499683,502346,504317,506142,508284,509912,510952,511725,512432,512394,511918,510908,510508,510902,511643,512429,513349,514729,516580,518556,520513,523227,526365
1,54,Texas,2,87811.0,87959.0,88075.0,88163.0,88271.0,88418.0,88591.0,88809.0,89035.0,89045.0,89022.0,88989.0,89105.0,89188.0,89317.0,89448.0,89620.0,89780.0,89995.0,90176.0,90376.0,90795.0,91201.0,91589.0,91673.0,91839.0,92007.0,92261.0,92459.0,92653.0,92701.0,92711.0,92705.0,92935.0,93412.0,94055.0,94747.0,95382.0,96012.0,96615.0,97109.0,97517.0,97997.0,98544.0,99079.0,99405.0,99645.0,99779.0,99942.0,99961.0,99986.0,99967.0,100131.0,100355.0,100595.0,100875.0,101172.0,101352.0,101310.0,101128.0,101016.0,101086.0,101179.0,101309.0,101373.0,101488.0,101607.0,101696.0,101790.0,101923.0,102182.0,102551.0,102984.0,103423.0,103913.0,104394.0,104881.0,105296.0,105686.0,106086.0,106489.0,106773.0,106858.0,106824.0,106858.0,106996.0,107248.0,107480.0,107765.0,108017.0,108334.0,108605.0,108904.0,109455.0,110463.0,111797.0,112911.0,113720.0,114168.0,114715.0,115208.0,115818.0,116365.0,116911.0,117444.0,118029,118393,118593,118711,118880,119193,119433,119701,119898,119989,120212,120361,120666,121006,121408,121775,122235,122698,123171,123557,123979,124588,125067,125583,125894,126117,126252,126516,126861,127254,127532,127964,128400,128764,128995,129183,128939,128482,127865,127463,127001,126579,126262,125871,125355,124791,124207,123645,123358,123384,123488,123413,123295,123197,123202,123129,123096,123049,123278,123459,123529,123471,123459,123563,123581,123452,122939,122373,121812,121362,120851,120442,120075,119555,118974,118340,117841,117346,117119,117051,117105,117079,116881,116625,116512,116703,117002,117249,117500,117808,118193,118514,118738,118953,119351,119871,120488,121033,121706,122471,123250,124021,124825,125681,126643,127645,128623,129481,130241,131040,131720,132392,133116,133974,134753,135606,136444,137348,138256,139218,140175,141124,142154,143217,144194,145163,146132,147089,147956,148871,149691,150559,151488,152373,153250,154100,155152,156129,157183,158082,159062,159930,161044,162221,163290,164371,165300,166301,167131,167997,168766,169542,170392,171395,172389,173261,174043,174907,176010,177214,178367,179434,180409,181409,182220,183132,183929,184914,185861,186782,187470,188029,188634,189260,189939,190575,191246,191718,192166,192449,192767
2,43,New York,3,97332.0,97265.0,97239.0,97162.0,97081.0,96993.0,96943.0,96921.0,96941.0,96785.0,96827.0,96877.0,97009.0,96996.0,96962.0,97082.0,97170.0,97295.0,97342.0,97543.0,97729.0,98288.0,98593.0,98900.0,98866.0,98909.0,98963.0,98879.0,99013.0,99198.0,99599.0,99727.0,99889.0,99912.0,100180.0,100442.0,100872.0,101323.0,101812.0,102536.0,103090.0,103631.0,103944.0,104344.0,104665.0,104922.0,105319.0,105847.0,106536.0,107141.0,107733.0,108081.0,108388.0,108644.0,109047.0,109574.0,110167.0,110801.0,111280.0,111758.0,112198.0,112730.0,113250.0,113851.0,114470.0,115112.0,115749.0,116412.0,117100.0,117778.0,118457.0,119088.0,119745.0,120396.0,121025.0,121695.0,122312.0,122929.0,123541.0,124260.0,125055.0,125858.0,126654.0,127538.0,128334.0,129092.0,129880.0,130694.0,131760.0,132936.0,134136.0,135008.0,135788.0,136597.0,137499.0,138281.0,139182.0,140152.0,141254.0,142296.0,143222.0,144033.0,144820.0,145802.0,146809.0,147861,148904,149910,150909,151868,152803,153796,154799,155893,156964,157985,158981,159837,160603,161412,162192,162925,163551,164095,164574,164949,165321,165655,165975,166251,166520,166668,166777,166912,167149,167458,167760,168030,168342,168646,168824,168947,168872,168857,168644,168467,168104,167633,167139,166631,165971,165205,164515,163977,163578,163156,162778,162297,161817,161423,161207,161134,161229,161338,161416,161309,161289,161330,161620,161855,162184,162281,162009,161498,160860,160423,160014,159787,159486,159132,158517,157906,157204,156683,156399,156283,156213,155996,155790,155571,155331,155158,155061,155117,155187,155348,155503,155684,155784,155945,156154,156367,156666,156909,157269,157600,158054,158437,158772,159032,159411,159776,160117,160430,160756,161150,161406,161568,161642,161700,161794,161892,162016,162239,162536,162835,162952,162984,163119,163398,163749,164133,164529,164971,165313,165520,165581,165672,166122,166724,167270,167707,168048,168447,168864,169294,169876,170459,171249,171908,172389,172772,173402,174161,175050,175729,176343,176927,177526,178301,178995,179818,180596,181355,181991,182562,183255,184218,185292,186333,187160,187802,188326,188893,189573,190359,191045,191732,192274,192694,193048,193430,193930,194470,195080,195589
3,14,Florida,4,100224.0,100442.0,100678.0,100908.0,101121.0,101276.0,101425.0,101587.0,101781.0,101803.0,101877.0,101964.0,102265.0,102545.0,102801.0,103039.0,103279.0,103555.0,103817.0,104130.0,104440.0,105122.0,105695.0,106206.0,106309.0,106488.0,106620.0,106814.0,107097.0,107549.0,108083.0,108466.0,108785.0,108888.0,109101.0,109345.0,109799.0,110266.0,110897.0,111543.0,112118.0,112513.0,112857.0,113330.0,113847.0,114384.0,114944.0,115588.0,116287.0,116923.0,117512.0,118082.0,118671.0,119331.0,120035.0,120799.0,121591.0,122419.0,123259.0,124100.0,124947.0,125842.0,126753.0,127741.0,128753.0,129827.0,130909.0,131971.0,133003.0,134005.0,134966.0,135925.0,136911.0,137942.0,138999.0,140049.0,141145.0,142211.0,143344.0,144495.0,145813.0,147191.0,148659.0,150097.0,151530.0,152885.0,154170.0,155401.0,156655.0,158089.0,159694.0,161434.0,163110.0,164839.0,166605.0,168436.0,170260.0,172300.0,174583.0,177100.0,179842.0,182673.0,185550.0,188416.0,191495.0,194789,198316,202060,206071,210391,215128,220345,225691,231005,236025,240886,245566,249937,253804,257595,261291,264606,267067,268527,269322,269373,269153,268716,267838,266786,265509,264029,262065,259701,256861,253729,250534,247442,244242,240772,237197,233277,229286,224876,220662,216196,212115,207905,203644,199419,195132,190765,186574,182652,179083,175655,172192,169132,166278,164086,162131,160361,158918,158026,157218,156506,155743,155265,154824,154311,153520,152440,151139,149766,148279,146678,145170,143662,142271,140753,139385,138064,137067,136133,135495,134996,134726,134549,134424,134403,134423,134713,135166,135729,136355,137118,137986,138906,139875,140905,142096,143513,145121,146781,148475,150319,152178,154162,156223,158327,160218,162023,163649,165164,166439,167653,168691,169660,170494,171314,171881,172541,173487,174586,175696,176728,177863,179033,180158,181344,182580,183781,185174,186637,188107,189406,190835,192319,193896,195231,196637,197948,199435,200985,202461,203776,204968,206298,207582,208970,210295,211701,213216,214723,216212,217553,219004,220403,221789,223108,224453,225452,226511,227784,229324,230877,232176,233393,234571,235796,236940,238005,239092,240080,240807,241236,241654,242055,242610,243293,243950,244615,245352,246133,246867,247812
4,21,Illinois,5,122131.0,121614.0,121321.0,120872.0,121310.0,121893.0,123180.0,124204.0,125042.0,125324.0,125292.0,125370.0,125179.0,125310.0,125070.0,124868.0,122896.0,120596.0,117130.0,114443.0,112344.0,111468.0,111248.0,111141.0,111089.0,110989.0,110897.0,111079.0,112132.0,113632.0,115685.0,117392.0,118714.0,119304.0,119635.0,119947.0,120349.0,120668.0,121291.0,121969.0,122645.0,123038.0,123520.0,124132.0,124835.0,125727.0,126590.0,127444.0,128200.0,128952.0,129674.0,130354.0,131119.0,131948.0,132791.0,133691.0,134628.0,135494.0,136249.0,137033.0,137895.0,138852.0,139752.0,140531.0,141296.0,142115.0,143037.0,143939.0,144719.0,145469.0,146254.0,147212.0,147999.0,148864.0,149626.0,150645.0,151609.0,152590.0,153461.0,154240.0,155159.0,156067.0,157093.0,157963.0,158964.0,159747.0,160554.0,161288.0,162224.0,163274.0,164363.0,165406.0,166351.0,167418.0,168450.0,169501.0,170603.0,171832.0,173218.0,174514.0,175745.0,176758.0,177860.0,179089.0,180446.0,181648,182859,184059,185375,186705,188092,189491,190856,192418,193896,195272,196501,197639,198759,199760,200701,201526,202166,202710,203194,203547,203796,203994,204295,204711,205109,205037,204857,204310,204073,203547,203258,202599,202126,201529,200779,199988,198525,197831,196323,195623,193968,192900,191102,189888,188170,186598,184551,182417,180720,178885,177389,175537,173948,172735,171653,170442,169356,168501,168151,167656,167197,166302,166120,165485,165368,163984,163114,161844,160980,159516,158258,156954,156049,154964,153537,152287,150946,150471,149659,149229,148033,147358,146387,145844,144707,144491,144147,144228,143782,143148,142639,142166,142407,142822,143220,143820,144564,145114,145884,146449,147594,148747,150215,151409,152762,153498,154474,155006,155838,156206,156383,156763,157463,158117,158489,159040,159364,159909,160244,160543,160602,161055,161874,162688,162954,163248,163516,163837,164040,164322,164781,165387,166396,167228,167899,168375,169037,169875,170654,171325,172084,172995,173888,174820,175556,176515,177362,178125,178668,179164,179835,180615,181444,182199,183076,183995,184729,185098,185462,185949,186623,187113,187571,188116,188631,189125,189413,189525,189737,190070,190500,190873,191141,191489,191742,191857,191917,191963,192066,192231
5,47,Pennsylvania,6,89334.0,89249.0,89206.0,89175.0,89208.0,89233.0,89305.0,89389.0,89500.0,89575.0,89661.0,89800.0,90007.0,90272.0,90524.0,90797.0,90940.0,91105.0,91208.0,91399.0,91625.0,91935.0,92211.0,92414.0,92513.0,92585.0,92633.0,92691.0,92892.0,93137.0,93443.0,93610.0,93685.0,93733.0,93849.0,94034.0,94267.0,94458.0,94696.0,94932.0,95159.0,95390.0,95606.0,95882.0,96219.0,96593.0,97038.0,97468.0,97892.0,98333.0,98740.0,99137.0,99453.0,99795.0,100153.0,100579.0,101026.0,101474.0,101874.0,102302.0,102748.0,103140.0,103514.0,103897.0,104338.0,104760.0,105186.0,105679.0,106181.0,106696.0,107196.0,107742.0,108311.0,108870.0,109409.0,109978.0,110672.0,111402.0,112169.0,112833.0,113539.0,114277.0,115041.0,115784.0,116520.0,117334.0,118216.0,119052.0,119798.0,120549.0,121360.0,122141.0,122907.0,123634.0,124649.0,125645.0,126669.0,127689.0,128755.0,129974.0,131135.0,132396.0,133575.0,134907.0,136233.0,137661,138739,139877,141045,142336,143644,144970,146472,147927,149305,150579,151801,152873,153872,154780,155727,156659,157649,158435,159076,159539,159977,160317,160653,161077,161538,162038,162366,162678,162834,163139,163373,163550,163652,163783,163899,163858,163735,163420,163094,162642,162186,161541,160914,160365,159931,159397,158761,158060,157570,157152,156803,156410,156124,155975,155839,155785,155807,156021,156281,156621,156833,157061,157247,157361,157320,157052,156632,155962,155162,154290,153496,152749,152034,151362,150595,149862,149111,148546,148165,148012,147863,147640,147338,147027,146725,146439,146250,146165,146085,145976,145872,145776,145768,145798,145903,146048,146224,146411,146678,146946,147288,147639,147950,148236,148457,148734,148953,149175,149373,149544,149591,149612,149738,149964,150142,150240,150311,150424,150613,150780,150912,151178,151576,152072,152327,152476,152662,153002,153411,153749,153977,154369,154913,155272,155498,155617,156099,156595,157159,157566,158015,158553,159286,159754,160179,160592,161328,162062,162736,163403,164096,164894,165709,166436,167120,167937,168812,170020,171065,172037,172648,173256,173860,174538,175141,175845,176512,177252,177964,178415,178846,179362,180124,180892,181628,182275,182952,183573,184206,184769
6,44,Ohio,7,88511.0,88845.0,89144.0,89409.0,89698.0,89998.0,90302.0,90604.0,90910.0,91184.0,91464.0,91724.0,92000.0,92273.0,92588.0,92926.0,93223.0,93499.0,93753.0,94018.0,94306.0,94669.0,95077.0,95459.0,95771.0,96071.0,96391.0,96755.0,97125.0,97507.0,97924.0,98326.0,98653.0,98911.0,99177.0,99504.0,99827.0,100091.0,100336.0,100595.0,100905.0,101229.0,101559.0,101908.0,102342.0,102829.0,103319.0,103732.0,104177.0,104697.0,105246.0,105725.0,106148.0,106567.0,106970.0,107386.0,107782.0,108177.0,108533.0,108915.0,109289.0,109635.0,109938.0,110264.0,110620.0,110967.0,111301.0,111598.0,111879.0,112142.0,112405.0,112691.0,112971.0,113257.0,113538.0,113828.0,114093.0,114364.0,114657.0,115006.0,115369.0,115724.0,116076.0,116401.0,116749.0,117100.0,117489.0,117877.0,118325.0,118767.0,119209.0,119566.0,119917.0,120224.0,120569.0,120919.0,121257.0,121595.0,121912.0,122258.0,122535.0,122822.0,123081.0,123391.0,123696.0,124067,124433,124806,125140,125427,125718,125971,126267,126541,126839,127147,127437,127657,127801,127924,128045,128161,128234,128308,128328,128265,128187,128103,128021,127946,127904,127755,127541,127261,127011,126700,126406,126202,125968,125589,125201,124837,124450,124098,123684,123303,122863,122501,122093,121617,121017,120531,119944,119291,118516,117814,117270,116823,116404,115953,115527,115182,114999,114803,114688,114570,114623,114552,114472,114283,114069,113656,113178,112629,112077,111481,110849,110308,109736,109238,108605,108010,107450,107100,106816,106553,106232,105957,105728,105454,105160,104982,104907,104803,104625,104477,104429,104469,104522,104556,104620,104801,105076,105289,105526,105816,106223,106593,106960,107232,107599,107918,108188,108207,108153,108098,108138,108246,108432,108671,108822,109021,109160,109441,109801,110320,110882,111397,111846,112317,112751,113175,113571,113954,114325,114675,114995,115404,115812,116331,116794,117207,117606,118037,118541,119078,119639,120257,120922,121621,122272,122885,123537,124182,124844,125419,126160,126941,127823,128582,129297,129785,130390,131050,131966,132796,133563,134304,134955,135549,136121,136854,137611,138407,139060,139722,140226,140818,141465,142182,142877,143598,144281,144893,145504,146201
7,30,Michigan,8,92449.0,93137.0,93836.0,94476.0,95063.0,95596.0,96130.0,96715.0,97362.0,98016.0,98626.0,99249.0,99814.0,100393.0,100910.0,101516.0,102217.0,102990.0,103745.0,104417.0,104982.0,105564.0,106180.0,106795.0,107381.0,107945.0,108558.0,109170.0,109742.0,110346.0,110963.0,111589.0,112228.0,112781.0,113452.0,114105.0,114868.0,115602.0,116421.0,117189.0,117975.0,118691.0,119430.0,120164.0,120926.0,121801.0,122570.0,123368.0,124092.0,124903.0,125668.0,126539.0,127330.0,128073.0,128716.0,129449.0,130225.0,130927.0,131545.0,132126.0,132718.0,133314.0,133837.0,134332.0,134858.0,135453.0,136056.0,136576.0,137025.0,137488.0,137985.0,138519.0,138975.0,139316.0,139657.0,139959.0,140312.0,140609.0,140924.0,141265.0,141631.0,141996.0,142401.0,142673.0,143035.0,143462.0,143982.0,144457.0,144876.0,145340.0,145841.0,146300.0,146730.0,147135.0,147530.0,148002.0,148398.0,148802.0,149182.0,149625.0,150037.0,150398.0,150768.0,151132.0,151499.0,151866,152141,152452,152780,153176,153451,153656,153866,154125,154321,154484,154610,154731,154848,154873,154787,154552,154215,153898,153487,153075,152516,151933,151234,150528,149885,149225,148583,147683,146867,145850,145127,144042,142957,141669,140671,139648,138434,136995,135320,133763,132186,130671,128825,127182,125741,124395,122638,120524,118522,116620,114914,113257,111670,110423,109278,108379,107352,106585,105951,105747,105424,105222,105107,105119,105099,104604,104002,103161,102427,101581,100907,100129,99525,98781,98049,97299,96635,96213,96018,96001,95978,95948,95949,95981,96010,96278,96611,97059,97519,98122,98747,99382,100166,100994,101745,102536,103529,104680,105878,107033,108218,109478,110819,112227,113494,114701,115942,117212,118324,119188,119933,120724,121604,122380,122980,123425,123913,124480,125019,125536,126070,126746,127389,127935,128434,128962,129591,130134,130667,131267,132031,132777,133484,134012,134762,135552,136422,137304,138173,139234,140303,141252,142098,142924,143809,144867,145962,147144,148125,148962,149819,150727,151691,152750,153785,155033,156269,157459,158491,159418,160481,161506,162583,163458,164299,165038,165950,166651,167358,167971,168640,169329,169986,170730,171403,172144,172861,173613,174243,174915
8,16,Georgia,9,91628.0,91943.0,92284.0,92600.0,92912.0,93209.0,93531.0,93866.0,94229.0,94522.0,94863.0,95230.0,95664.0,96065.0,96419.0,96802.0,97226.0,97699.0,98152.0,98587.0,99027.0,99628.0,100162.0,100635.0,100929.0,101322.0,101763.0,102250.0,102733.0,103204.0,103689.0,104203.0,104678.0,105096.0,105541.0,106075.0,106699.0,107294.0,107908.0,108538.0,109120.0,109715.0,110296.0,110899.0,111491.0,112062.0,112728.0,113434.0,114220.0,114966.0,115720.0,116458.0,117231.0,118002.0,118807.0,119617.0,120497.0,121369.0,122108.0,122766.0,123350.0,124007.0,124621.0,125240.0,125862.0,126460.0,127022.0,127534.0,128022.0,128483.0,128979.0,129448.0,129933.0,130368.0,130810.0,131205.0,131541.0,131878.0,132230.0,132585.0,132876.0,133187.0,133498.0,133846.0,134129.0,134377.0,134612.0,134858.0,135147.0,135436.0,135705.0,135994.0,136330.0,136655.0,136972.0,137298.0,137664.0,138022.0,138341.0,138691.0,139082.0,139494.0,139928.0,140328.0,140721.0,141098,141484,141863,142288,142795,143348,143853,144308,144802,145303,145846,146300,146804,147284,147749,148128,148448,148818,149214,149617,149954,150258,150568,150956,151351,151715,152063,152348,152547,152603,152572,152452,152188,151856,151475,151138,150554,149797,148824,147986,147152,146267,145218,144066,142955,141741,140249,138451,136751,135154,133660,131915,130232,128638,127428,126393,125495,124573,123848,123310,122736,122114,121528,121253,121071,120762,119943,118763,117271,115934,114574,113446,112257,111274,110018,108602,106903,105368,104170,103500,103223,102969,102640,101960,101483,100981,101030,101223,101647,102089,102604,102918,103064,103267,103833,104654,105609,106629,107615,108536,109558,110667,111793,113053,114389,115772,116919,118096,119123,120134,120942,121749,122442,123095,123786,124416,125095,125700,126356,126942,127506,128037,128556,129149,129881,130675,131379,132057,132682,133271,133844,134439,135188,135922,136781,137642,138455,139127,139693,140267,140766,141436,142165,143020,143738,144532,145335,146178,147008,147944,149025,150093,151342,152526,153837,155110,156388,157618,158638,159745,160902,162200,163466,164664,165783,166908,168049,169114,170050,170897,171869,172844,173781,174564,175312,176109,176879,177623,178251,178905,179655
9,36,North Carolina,10,102299.0,102683.0,103115.0,103570.0,104010.0,104403.0,104816.0,105283.0,105763.0,106252.0,106733.0,107260.0,107760.0,108253.0,108643.0,108989.0,109420.0,109941.0,110422.0,110822.0,111225.0,111677.0,112072.0,112416.0,112754.0,113204.0,113724.0,114262.0,114708.0,115101.0,115522.0,115923.0,116295.0,116568.0,116920.0,117261.0,117667.0,117989.0,118306.0,118647.0,118963.0,119318.0,119652.0,120062.0,120462.0,120849.0,121317.0,121820.0,122370.0,122864.0,123354.0,123805.0,124240.0,124652.0,125068.0,125554.0,126066.0,126625.0,127010.0,127346.0,127619.0,127939.0,128235.0,128476.0,128776.0,129067.0,129388.0,129595.0,129768.0,129918.0,130101.0,130297.0,130453.0,130637.0,130826.0,131072.0,131265.0,131466.0,131636.0,131818.0,131988.0,132182.0,132401.0,132645.0,132871.0,133095.0,133258.0,133455.0,133690.0,133930.0,134150.0,134372.0,134668.0,135028.0,135374.0,135705.0,136008.0,136300.0,136640.0,136947.0,137260.0,137611.0,138019.0,138487.0,138955.0,139313,139757,140155,140712,141227,141850,142497,143179,143854,144583,145301,145999,146700,147379,148108,148798,149560,150282,151065,151822,152571,153239,153849,154446,155082,155640,156197,156735,157298,157861,158332,158767,159102,159341,159584,159802,160001,160072,160053,159943,159747,159415,158996,158609,158182,157726,157079,156370,155588,155010,154460,153831,153069,152331,151745,151105,150570,150135,149904,149641,149402,149011,148664,148437,148308,148129,147718,147233,146655,146108,145503,144953,144320,143701,142957,142116,141347,140710,140223,139724,139331,138837,138363,137889,137554,137303,137134,137109,137005,136869,136741,136769,136795,136861,136959,137016,137112,137209,137506,137816,138243,138672,139130,139580,139973,140443,140850,141425,141872,142324,142536,142754,142914,143074,143169,143226,143397,143588,143895,144172,144578,145021,145603,146062,146472,146855,147393,147972,148457,148861,149239,149574,149964,150384,150814,151348,152024,152828,153596,154352,155164,155994,156841,157720,158520,159275,160069,160977,161862,162667,163339,164091,164908,165911,166858,167864,168895,170021,171053,171922,172810,173777,174904,175954,176948,177770,178675,179540,180477,181311,182196,183144,184063,184934,185753,186592,187432,188308,189142,189965,190726
